,user,track,count
22968,56d9d402be7fa08422ce3d7a9f700e06942fc076,TRAXGLQ12903CDBF13,1
23166,0d1dbdd684f7c06371431c205689ff3a40a3c0bd,TRAHTOP128F429484D,1
23264,9d0f0e5a3e679e408a8ba74842fd95ff8fec7f99,TRABQZK128F92F54F4,2
23351,b3b21cd95fc243f4b3944a52107cc41305dd40c4,TRAAKDG128F42A0ECB,1
23371,fcb9c51cbfa0053956717b450a874e31b0a0f3a0,TRARTEH128F423DBC1,1
23617,caeb1e0ef3308f89d2aa8c0ffa6e78e3b21c8d27,TRBDMIN128F147FCBB,5
23747,04aa17a8dd12a5b7345d2271a9ae5c676ff7883b,TRASVOH12903CCDC0B,1
23753,86c682d85a2fc922538e9885099849d38e0cb8ba,TRAUCNU128F42671EB,2
23755,ace2138af991db15be31fa16174acf628186ddf3,TRBCSDW128F424D686,1
23756,0ab3e3e5003947e8a7156a2f24b877518c3ae3eb,TRARPCK128F92FEA7F,1
23911,39a42c5422e45b71d60b5bfd3ba6115941818fff,TRAIYZW128F9330F7D,1
23937,5d144e6024f2b55ae88fb9af3b250593876dde7f,TRAWBHE12903CBC4CB,2
23994,1e4d75b959a7f3228dbc99a43bc9a033b19721f4,TRARREF128F422FD96,4
24028,bff7d051ec7e462b9db9addaeed23df00b087be0,TRAZSVJ128E0785129,1
24134,31f2f3d9ce961d6626c9bd9c4b87cddaeff460c7,TRABIOI12903CD8B9B,1
24205,5e7735529b62bfe33034412e679a924370e17242,TRATTGW128F427A82D,13
24287,1dd6bc33f7754e1102a72b68e34ba200d651490f,TRAIVMM12903CFAD62,1
24288,705813d9ac4b7ce246386d08aa33ce7c7d44d635,TRBFWYX128F145F889,10
24315,4d74d697b1250a9c3de064c6a4c5b09f56d31e7f,TRAMGPM128F9311196,1
24358,89345513bf71ff86cdb94b78bd6e9395c5afb620,TRBASRX12903C9FDA8,3
24443,37e434624e21e44015dd600d2e144328df135d10,TRAURYF128F147805D,2
24565,f4a46dd1dabe3306f7795af4992e1d1965572d01,TRAWPKO128F423841E,1
24641,269b21378de5cec6447145ce1aedfae76b110e42,TRABQZK128F92F54F4,1
24743,dc4afbcfde4be6601356575f53d782dad74c3999,TRATTGW128F427A82D,1
24896,b3e45107cc3f89766de8836520acecb17ae62b57,TRAWBHE12903CBC4CB,1
25056,46905105a687378d2ae72b6f5a20c5ca00fa65ea,TRAADLN128F14832E9,1
25088,9b15f01a5430a5c9bc2d519c2a29410470aa8180,TRAEFOU128F932105B,5
25093,290194eb4a437be7554a325f5d9490a26bcc339b,TRBHJJP128F145EA12,1
25280,2675bd1ed3b7166ec3933b524561334b77d6d926,TRALROP128F92CA9CC,1
25302,fdb522fc214f81b2983d419e3d84ff8621cad081,TRAZGQQ128F4278C1A,2
25431,03599122f1713fb6dd42194d4113fa1b67d57d3f,TRAURYF128F147805D,1
25571,427da9ee0fe04b454fe8f133825f9992d7fdff1c,TRAGXHN128F933F557,1
25705,07569a9ba5bc982e3c08fbbd3eac1fd0c7da2992,TRBBULA128F146E122,1
25751,8dfa7234965f625432d408b11acd5430eae99369,TRBAUHT128F92F0657,1
25875,e88b2b1634cb6eda988cd415a2da2a8912af3b85,TRAAKDG128F42A0ECB,1
25999,dc2da5095f21b0dafe912f1497a3efd5b3247440,TRBBQFV128F4252EFF,1
26027,82ad826da59feb3dfe3fac49d49c33833c9f311d,TRBDUXD128F148328A,1
26070,fbd2ca7eda6be490b57072804ce062de82545fa6,TRALDUE128F9312AF2,9
26091,f309be6eeec275940c19a9dd4f7b204c901bcbc9,TRAFTDN128F427C29D,1
26138,0fdb959776df9dca53986abef8e9d76d30442864,TRAUTPD128F92F1376,2
26189,592cbd62bd60384791f616fab766d1635ee450b9,TRAUTPD128F92F1376,1
26304,caeabb44cc6b9fe000cedaa07a69b94d6c1799d0,TRBFYJE128F14A8ABF,1
26344,fadead650cab3886be20c664290f79cbe7215044,TRANSKF128F147FCB4,1
26445,457a88fb06625751f607892df3132e789f1476f3,TRBDQVN128F425CF6D,1
26624,f152ec721ce3e8857dc86ab2f41318cdeb4ebd29,TRAWBHE12903CBC4CB,1
26709,31a8fc46cc538e98fcdf30e95c38d495b3cafedf,TRAURYF128F147805D,1
26729,17c175e76d28bbd8400d54d1b2d753a7ad8fbf97,TRALDUE128F9312AF2,3
26775,39ef204b7d32a10286ad04d5f868e5d4d18b6ada,TRAGZQD128F428E68B,2
26937,034667ffa211adb391e970e19b6543669497d612,TRAAFJW128F428A424,2
26958,d3f7b73e0431d07180e44b41526d08138950338b,TRACQIR128F42BAA06,5
27077,6b441678c5e1f17afbea814755156267e8255e26,TRATKVY128EF35F97A,1
27108,69e5ec237c05b22ae6b93f4d1fa23ffe55277d7e,TRAURYF128F147805D,2
27179,77680262a401bb805053e3910cb1a8fb5f9288e4,TRAJPIQ128F14819A8,3
27187,e568ff9ad56860743e372296cf103bab8849a428,TRAIVMM12903CFAD62,1
27195,8018ba9cf54a847ca04605a92a14d4023fa01733,TRAUOPE128EF367610,1
27616,86f5f300f5cd6fb28070a925864d4772eb994ee9,TRAWBHE12903CBC4CB,2
27733,d1041406445eb0c599a126a75e6341c2c8df8335,TRASVOH12903CCDC0B,2
27734,83c5241143ce3714578af78588bb6265c45ad9a9,TRATTGW128F427A82D,1
27853,951abcd425ad4ceb4da85268f2a1d5e727a485d5,TRBBMHE128EF341D09,3
27888,9229d20e8206f4657ed0bc5c278f4906a12c5264,TRAIXQL128F1467D66,1
27912,6bbf47482e56d6192bc55970cd5a9a10fdb16360,TRAXRSK128F42B44D2,4
27946,f6c27b120370346fc260af3b75edd54f231f5b31,TRAPTOE128F4272000,2
27985,63468699e56f7e950d703b161cff2ea02705bd72,TRBDODQ128F423A780,1
28052,0aefbfa9a8d91dcbf42e6a427aff3e2b1f7ffce6,TRAQEVV128EF34E413,2
28084,5ad3c88b91a258feb013281cd77db75071657c18,TRAVHLR128F146B476,4
28240,c5578eb0608af523faeb72aa97994305717d60bb,TRAWLYS12903CCFEFC,1
28310,eb14c7a2e96fd8038b416dd6c7127e64aa341674,TRAYUXO12903C99CBF,7
28328,9c7777411ca241de469c805d290f76639e3ad702,TRANAUJ128E07860B0,11
28410,f02dcc198766bc164d0c73829aa17a7e59dd4977,TRAYQLP128F92FA224,1
28443,0847b40aaba9cd33a289a9fea0abdee8595d7591,TRAWRKT128E0788857,1
28458,6f387c5be4934128f4eed1ab518b098a7e303c80,TRBDOVF128E0795641,1
28535,cc6d8f4ec129e24b1a2a65d1373eff0f9a134b60,TRBAMEV128F148C814,1
28660,c682cc980c31b81d19438dc6127cb0e048266989,TRAMGPM128F9311196,1
28718,d50fd829af5b362b2a15bcf474b0f83534857c85,TRBBJVD128E07826F3,1
28744,34a0836b3d188f89602fdc9e6dd7a5434f82a6c0,TRAZBRT128F9305CE3,2
28950,579f97d2d8b6fa966633551037981f54ef3277bf,TRAWBHE12903CBC4CB,1
28954,c53930727550d17d655a310b058cfe46c7178817,TRAMSAY128F92ED0DD,4
29206,5f8b36bce6dff55fd48027eb7d84ca7d66efb643,TRAURYF128F147805D,2
29227,c7aff42696ec15c3526bfe4bc0d8fe280df2048e,TRARLGD128F93119C1,1
29317,bef4db633784af9c122ef7ccf7ff653f138571ec,TRATTGW128F427A82D,2
29441,93f10d7bf7147aa2a783e0c3066b0462f9c16457,TRBIBTU128F92FDC9D,25
29514,790d18489c2fe246341373e169fdbb169a6c5af2,TRAURYF128F147805D,1
29551,5c0af22ec4bd1fde29417baa438027f4e0c798a5,TRBDSWA128F92FE70A,2
29555,37c494ff1e682fbc3dd948c891bceabff8be73ec,TRANCOH128F422F31D,1
29587,ea1a4f19017ae79d626ab7e2f33e841cc7aaccdb,TRBAAOT128F4261A18,5
29629,d33fec60f9584caa1dd5f5149cedbac18a6fb326,TRANUEV128F4282392,1
29703,0a901a11d7d952da9de2673e9d810fa360af6737,TRAYUXO12903C99CBF,4
29780,725c8bc3912c892982e286048894b30101d87985,TRAWBHE12903CBC4CB,1
29903,95c5b434318c4290a9aefbce72059a8ec6aa4928,TRASVOH12903CCDC0B,7
29920,5bf3bb616a02e5790ad06fe498ae4f0c87bf8d73,TRAIELD128F92DC682,1
29976,8b869c86e29a5e8391113aa838b7a38f8ebd8cd2,TRADVNR12903CE5A54,5
30092,c1b6f6e413da8b95eb9e1020197ed228bd7d2ea7,TRAZDPO128E078ECE6,2
30201,2394a1c3bc9b480473560e225ea0bea93e67457c,TRAEVRI128F93608F3,1
30291,130fcd67faac8ccc125feb4d6b2a43180b257701,TRAEFON128E078C6F8,1
30325,7a6bf8d39eeb9180f4baa4b0f80dcd9ca547f20e,TRADZXK128F429DB92,1
30347,f28f40c7f916dde04de012f8c1ad6413e1aece5f,TRAYQLP128F92FA224,1
30494,3b200cc9acc542e71557670a9f8124daa65dce5a,TRANHYE128F92DE232,1
30534,ecd647b5b6f8462ddce83a89093e77a3aa3a6eff,TRAEVRI128F93608F3,1
30584,a867e5afbcb05ee4d9e5ba0a5ec5cf6e9c520d66,TRALBFX12903D00703,5
30692,8f3a03cc6507b809dd38160a282996c4503822b9,TRAGSGF128E0780CA7,5
30733,ad3b40c0f33dd1ab98610c13f0f1ee86d33e92fd,TRALDUE128F9312AF2,3
30744,39c28acdb5e0804ee5a5a221617378ffa9d0c029,TRATTGW128F427A82D,1
30795,5cabec1bbaf1587721ee953d5052290daffc72cf,TRBHVJH12903CE8978,1
30840,9870510c16e23a2682eca850ff1b5b269efe27b6,TRAURYF128F147805D,3
30872,c2057120f4c03910fb9f414b976f4f0a306f5eb1,TRAPMIV128F422F1D3,2
31001,7476560919854a109314abf24332d35ce5669e55,TRADGQI128F1472928,23
31018,32cf51ee5837f8586598c5692315a928427828da,TRBIAHA128F42A4C9B,2
31020,41fbdf0fe490f9a07ece2c6e3d25e3f1b2f37466,TRBHLDQ128F423EF10,1
31053,963a8ea8fc33b0bfe3176982c5646c09e0f2a9b4,TRAMCGL128F92F3D87,5
31112,f6c921ff4ff505e2ca15bab1466e709beeb8e4e9,TRAFHRS128F14599C0,1
31154,4ecb1ea866677e3ec04d24d2116d4fd078799906,TRAVFEW128F92E2B47,1
31192,a1de35b318040b462cb8c2362715558aceec1a8e,TRAZLFO12903CB6C0B,1
31221,bcdd760462bd3dc31f5d091a6ba74ea2900de96c,TRAWBHE12903CBC4CB,1
31231,0f763343727b438c4a8a074704daec96af80b5a7,TRAWBHE12903CBC4CB,1
31290,b75f5ebeb43cf9aa0cb14c1c1b036b154181b7d5,TRBEDVH128F14599C7,3
31392,996457db201c701756387ead44c448a0d5885e94,TRBCUPT128F1462B73,1
31659,5821e12ac5446f8a073104768799e46fef6196c2,TRAMESI128F93509F7,1
31709,91d2254f8f929a87267d1b1726337eb3eb3710d4,TRBIFGK128F92F23A2,1
31723,1c8e59a36fe4d86882a6377c8b9b33933f1565f2,TRAKMUO128F4215890,1
31781,dc7f4e0f53a8cc898c784fa9b6511e08092c7428,TRAWLYF128F92D9EE0,5
31935,b8a4e94ffde12c743a68586bf0ec4da047064646,TRBFCSV128F92EF7B9,8
31974,c770e6d3d5680df88810b5cb3c5d2d69dd4b5a5a,TRADGQI128F1472928,1
32048,a4df4953358b20283951d9bb4fd4299dcae2033a,TRAWCIC128F92FE36A,1
32056,caa325b3e74d01c8074588d6e874c24b11e35646,TRAZDPO128E078ECE6,3
32150,55233a29dfa868e2e8027cc7da2c5d270b238ec2,TRAASKO128F427CE1C,1
32185,bbccd11cf3f7f412c25e3237efdd5a162eae68de,TRAGSGF128E0780CA7,1
32238,5da702f131b1fe516008dce8454a0b94230ac237,TRAUCNU128F42671EB,2
32317,3f5ff8a8798fcab6a63dc07dcf4552d1c8d25be9,TRANAUJ128E07860B0,4
32324,cb03977ccdac4d1114d6c7e803ca0100c0d7207a,TRBGWWM12903CCE627,1
32410,3ba8171d8efebbdaad433286b07ac3e349baf14a,TRAWJDS128F4262D92,5
32505,97a22aee3f807834f59267f49b67c75a208e4e0d,TRACYXW128F4297569,1
32548,a2e4d2a315a9307c4b71b14186a426c45563aead,TRAWBHE12903CBC4CB,15
32570,0101831a6b24c519980201122a307d5e885e56d4,TRARUTP128E0797FC7,3
32623,3cecba56dc9fbb1851567c51824db43385218149,TRBBMHE128EF341D09,2
32627,864c52abe69c42429cec1b5983a9ab8276270a2f,TRATHTH128F42BC347,1
32658,66d0a15780d17a12899892f150276b075978118a,TRAUONA128F4255A38,1
32663,b868017a32851353a0563630f3673643be7e0434,TRATBNG128F92CADA8,2
32721,72f8dc74fdc69056f902dcc0bbd75575974e7dc3,TRASVOH12903CCDC0B,1
32734,01b0f054ef7eb6f6602b0eedb4090fbc4acdb9b2,TRAXGLQ12903CDBF13,3
32848,aef3dc49d3f9c4fb3f96c3b2ffa1c1cc0e9de599,TRBGQAB128E07877E4,2
32882,745012ced2e74f8be50295ca309a017f0e85e8ed,TRAIELD128F92DC682,1
32898,55ed1037db782bfe19a8e0e29d99f251b3ff1a32,TRAXLZU12903D05F94,1
32956,463cdb1dc3a703332b10f2eb227cf27a62e570af,TRAUVUF128F148D1AA,3
32973,b98a4d3c79ce9d47067286acf4c6c5a72e169877,TRAURYF128F147805D,1
33099,5c718637e53725e52fe4d5e81fbd894e30fa594b,TRAVROB128F9305B80,1
33112,f045ddbbe0948e18c7ae16cb469ca6e90746d13a,TRARPCK128F92FEA7F,3
33144,5101bdee6d19f94a9001df8f4d5124b2d74717cc,TRADGQI128F1472928,2
33179,6ebbf79c872042b54494afc0c3eb3e1d5a9c7174,TRAWCIC128F92FE36A,1
33206,969d91d1137df8f9d93ab1e0d10d23ea16a6dc6c,TRAQFGR128EF34E7AF,1
33215,0842e5e1900f1d5938858966bbc2cd4cc114cc40,TRAVYRR128F423C597,1
33504,c4093d0524c291d04190a87c85045646c1794f80,TRAZDPO128E078ECE6,2
33558,6bff04ee372020a5459541b13c3125d53db9db42,TRAVFSL128E078E22A,1
33588,8db288d4bd41da3dee86693ef4e0f6ed7c9fe870,TRAUMIT128F424DA18,3
33701,bbefd1a18e4486cebe0dc62d101d1064764b153e,TRAEQPB128F1475024,4
33747,edd9ea29ddda890e55896d26cdf38ea15af89117,TRATTGW128F427A82D,1
33777,b8306bb90437dcc23e4d1977aa7fbdda14bed45c,TRAZDPO128E078ECE6,1
33838,9fb6824a272ca5d16ecc6b3132f0d3262abe0451,TRBCJUF128F93190C2,2
33888,3e5a09a8ea89d40a3342a30a7bcf77c3cedfe11c,TRBGGBF128F425E4D1,1
33915,a8a82af8f3ddb0de54d9781a63ded0e23dc17ca7,TRAIYZW128F9330F7D,1
33937,c9c44b6a8e8728e702feafdf73ecf05fd3c7c1c0,TRAZORC128F426C323,2
34055,02cb15390967a57896d3561f3a53bbfb31fdb063,TRASVOH12903CCDC0B,45
34079,3a04f2ec33f03930e0b925a4da24af5cc81dc473,TRARUTP128E0797FC7,4
34166,a3e3041fcfac409f5348d5b7cfe0c0a4b88e2c3f,TRAUCRP128F931364D,3
34195,66721396c1163fb24d057bac1b7ecf7fc0474d85,TRAWDRR128F4285F57,1
34209,f9335f756db504a4eea3dc775b72f2bd8bef3081,TRAUJKJ128E078FA48,1
34291,cb344e4cddc50147b616db24085686ed970d1f15,TRAUVUF128F148D1AA,3
34399,9dcbd4179498f4630ce4e5afdc4779094ec80a52,TRAZBRT128F9305CE3,1
34503,ada47cf1a4ab855d94e81684d829f17b1aefddf2,TRBDOVF128E0795641,1
34520,3c09c06561f48b9d9c97ff859587f838402c61a5,TRANUEV128F4282392,1
34539,fe656374630dd76729dd0eb46500d72aa289059f,TRAYYGG128F1483C70,1
34549,8ecd920bdf8645801b536c9ca5efb6327fb194c1,TRAHVUK128F1456988,1
34567,e9768937a09720680e251b56c70484c8e4717702,TRALNJR128F145AC96,3
34667,54b6b640e8cff8e725bf007abff12c943a613824,TRBAYJH128F427CA64,1
34777,f9282e394902ffd6ce13f7a6f826926692a36882,TRAUOPE128EF367610,4
34787,cbca3c602a081f3370bce39a265a75459b94cdfd,TRARLGD128F93119C1,1
34871,3ce874a8bdaa98441f37b4a08b36bb77a3f722d4,TRAMESI128F93509F7,1
34900,bf1f683a6fa8c581f7d9d17f909ca61fab01bad8,TRBCJUF128F93190C2,1
34901,de530d94e32f0629c4da9682b7e7534002a28f99,TRAPTOE128F4272000,1
34909,46c21a446d7b37aa899138477fd64ca00722925a,TRANONM128F92EAF7A,2
34960,279d4bf120e763b2dd7b6f447c96eebfc2c22452,TRAZOEU128F92E28DD,1
35055,0e5ac525e29d58d085dc970658f4e664cd25348e,TRAGSGF128E0780CA7,1
35162,1691ce1ebf7b73cf02f62ec9af78b9f587abf104,TRAAKDG128F42A0ECB,1
35224,2b777f5b692c6b2e0d24fc10808a47107bfa9c8c,TRATBLI128F92F78F8,2
35250,f1baa40269a04abbc993c81dae54d4890858bc46,TRAVBSQ128EF344B3C,5
35297,8548e92f13461e3d2521437d588e0041f2aef77a,TRAFWEV128F428D391,14
35338,dd898a1197a5259328e80c30c9af50f260c651ee,TRAQHCG128E07951DA,1
35449,9324dc27e6ea1342757d8fe8e24d734314a1b5b3,TRACFXL128F930B28B,1
35473,ceb015fc33d9474b2ac69f326e1f783e0689e593,TRBDANT128E0782452,1
35517,75e3b37ee701d6f8f30725180b30c75ddd85a667,TRAIYZW128F9330F7D,1
35531,82e9b77399b28e928aff0ec9e9a06566a56138dd,TRAUOPE128EF367610,1
35539,5cb1ddd1494d306d6af90d105f2420476da1d415,TRBIFGK128F92F23A2,2
35590,64dd37bfd47280a0de4591e7eac294dfe703c971,TRBASRX12903C9FDA8,1
35624,d1649a822d5923a9fa46f9a92d42df277e26deb6,TRAVLWL128F424EF6A,5
35741,ba34cc1a882f8ee2d7efa5f62bd009e2b4979c33,TRAWBHE12903CBC4CB,6
35798,c291c74dad928900a82f13407a70e382257235c4,TRAWPKO128F423841E,1
35813,f8a7ad649371951ea437eb02cd884e973dce65f7,TRAFMPX128F4246C49,1
35876,bb4aa82fa344a831541d96c3ba49554091b1cef6,TRAILKS128F14A3AC9,1
35934,fd8a9dc5fef379c259244962b913a5ce823b44b2,TRBHKXX128F4252D02,3
35938,ed4c9e97f37b14f78d56b3ddfee1abd10778ec7e,TRAAKDG128F42A0ECB,5
36036,5caa05d7dd5dec83438225cdc2cd5e7894be0d37,TRASRXK128F9311176,1
36063,7d3a9c71e7aef2f8634756472502604f32dd27b6,TRAVFSL128E078E22A,28
36080,626f5e811b7650f5055796db1da4dd907bdc3c73,TRBFEID128F42368AC,1
36146,ff239fa8ae9ec6a209a625a1e62945572b6c7a7c,TRAIWXX128F1461FE9,8
36290,654a833b3f759a3d9f7249ee4b11195968278594,TRAYQLP128F92FA224,3
36370,6b5ea54604ce67d72d724d96c0f58923cdf4736a,TRAURYF128F147805D,3
36378,c0ed384aa6fcd264818c15774f4c2aafb0e68c8e,TRAURYF128F147805D,1
36437,05a644c8b4bcd50a03f3eac625f5f2910ee8f15a,TRALIIP128F4246C80,1
36450,61ccf93eef1e3d27e9be35d3cff2513e98ad6883,TRBCJUF128F93190C2,1
36470,bbc9f742fd2fd232cc92f38e00aad6a2e2c9cabe,TRASHSN12903CA9E34,2
36546,300ba6e099294d646a684593844a64fbc40090cd,TRADYQK128F42A762A,1
36777,a5821353d1464c397d1f0aaad6f5bc35c889d286,TRBFRFR128E0781C86,2
36785,5b0cec74537a72cd59b9e0372e9dd37e02f0b8d5,TRAIGZU128F4236EB6,1
36824,a58ad3bb6522ac8f42df45183cb2c3e7393712ed,TRAAFJW128F428A424,1
36923,524cb699a11209297b42d5dd971c5d368158e908,TRAPVXU128F149E7CD,1
36996,441ebafdd21b7ba610cbf7cc4d1d6955b9b0f975,TRAQVTO128F14696A6,4
37177,2c1b9d0880a4ca6ab9d812bc65ec04e813cd8b8c,TRAWBHE12903CBC4CB,3
37189,07860f11ed323260183163cabfb889d57ca4249a,TRAQFGR128EF34E7AF,1
37219,8881ccf112aa7e7ac6a4bf1820179438a8dec72b,TRANTAD128F92FD042,5
37254,171a64af32591128992b2c64738d0122fc789bfd,TRAFHRS128F14599C0,1
37272,9973779e4bc6325a6be5b7e8c05f139590a60d13,TRAURYF128F147805D,1
37275,9172131719059ad9edbb8ffe6ae66e9bbdb06d5d,TRBCJUF128F93190C2,1
37389,6a807c22703065088a2e2fa4a0c4453070637718,TRAURYF128F147805D,1
37429,cc0111d8f7adda66338d71398c895cc289d504e3,TRAURYF128F147805D,1
37508,6d9777ee69675a45a75e1706baee53294ade2295,TRAOSFC128F42618F6,1
37628,c4997c932b96186dfc2f674ceefb23fba4be86aa,TRAWRKT128E0788857,1
37692,fb2a5ee501a246516461720cf83b8f8369208cd3,TRBENDH128F1467D62,1
37961,ab6a951a42c478d642ba4e17286a8db3e5d5f08f,TRAUOPE128EF367610,3
38115,48f37eb8dc1fec8829d36c28277863b5193a361c,TRADESF128F4214D8E,1
38192,9f7ac3f5d4be9027e0dde43735892db06e874d82,TRBALRR128F429625D,1
38225,668a440c4f41820f283c3d0dd67f4547043ca4f1,TRACTLX128F42A51F6,1
38325,5813553b1d8037dd787ae1564e414de998ff54e6,TRALEPN128F9311179,1
38339,8f0b34b2b1fd2454dcf83a1ce10c7be38e9959bf,TRAGSGF128E0780CA7,1
38420,77ad497eda78ddb163f05c7d463a08198b5f0a08,TRAPUWG128EF3425E7,1
38423,59d593da5dc74bc6524dc402b6684359ab14580f,TRASVOH12903CCDC0B,3
38437,95ac9acd4fd0c939f35500dd8a65bc60d1cf6826,TRAURYF128F147805D,4
38441,6b8d9bb762c5ec38b5d81a37e31860ba1fb0972c,TRAXLZU12903D05F94,1
38496,9f7c3092dc943cae5476ca583241b7128605c9cc,TRBDNDG128E0782EDC,1
38598,d3ea5a391823b95d285ee4d4ba21911e1e753615,TRAKUNC128F147C549,1
38624,74c82c716a69c3a8546cece68450d719cd090465,TRBEDVH128F14599C7,8
38669,ab0cac6988fb0a83a1051aa468bb6c74759ae9d1,TRAQVTO128F14696A6,9
38698,eae0179794311b328d3fad02e9e993df35282dee,TRARTEH128F423DBC1,4
38738,9fc15956e7406315a0cb99ca1014c8b7d96ab264,TRARREF128F422FD96,1
38746,5f5507bebdacdccce8ce250a44167184a8c2067f,TRAEQOS128F92EFD47,1
38763,2708f97ff0b4e9b2074eaecb693a171473948dc6,TRABJZT128F425C8DC,1
38804,d10b9138dfa172b7a6727cd31bae85409a596881,TRAZBRT128F9305CE3,1
38877,eaa00a0931017b6864f69682721f17684ef6e1c7,TRBCJUF128F93190C2,3
38897,e5f0cf976aa315497d5720c898d4fefdba9ebc55,TRAYUXO12903C99CBF,12
38993,7101363d1ce42e012e4ceb97fa975d5da19c7351,TRADYQK128F42A762A,1
39065,053ddaf8b19e935c4096d4395448c8bcc690cc9d,TRBAVLT128F428F147,1
39123,fa3cd3ead949fe05b3fe7a502ebde54b7b595507,TRAAKDG128F42A0ECB,3
39178,f4a45911a31f9da55c6d4151943f76ed2c20d140,TRAAKDG128F42A0ECB,1
39220,c94eba09048d94f293bbea352b32cc44470985e1,TRARUTP128E0797FC7,2
39361,5a4b87851f437bc6cda458d10c6e5bbce9f92091,TRAIVMM12903CFAD62,3
39423,2224f30e241aed72dd20f8f748dd4331ded3b535,TRAGYMA128EF34B55E,1
39598,64d6449491e1263ea4b59c85482d7a7baed44856,TRAADLN128F14832E9,1
39694,f03b4faae58b82f9bc00012e917ee8078be4c1ba,TRANHYE128F92DE232,1
39703,61aca6f5a000c57365cf26c374dff9370bae892c,TRAXLZU12903D05F94,1
39724,11a0022860efbad40ca3fd8437390a1874a92251,TRBFKVH128F4262579,2
39736,3c00fb9c9cd60be16e6fcd3a69fcbf0ce5803b39,TRAWMBE128F423A76C,2
39758,e3924e2704f52cb72c2b6803f21282f989e93321,TRBGWWM12903CCE627,1
39786,640880823d88f065613da2885efc11d28b4c0102,TRBDMCC128F9358267,16
39833,4a1d1557b0a6f0d2dfa1dcc4542892196b112cbc,TRBFEID128F42368AC,1
40069,d0b3ae53c09e45751609141c972b0944576e4646,TRATBNG128F92CADA8,1
40095,1e1b5100a44c18bb2184fe789ad31ec625976d45,TRAWPKO128F423841E,1
40161,e74744728e5db2e20798ef0e001089c3670b3666,TRARTEH128F423DBC1,5
40244,c35349d366d11d49f8cfa150eb3ca597cd61bdb4,TRAURYF128F147805D,2
40319,cf45a7b242e0c4f13c031cffeb886bb235a018ce,TRAEOMS128F4262357,3
40485,b261fbd8442bb4ddfd21335e2070e1c1eb5c1697,TRALEPN128F9311179,1
40561,0d4b337114e89f1862f0c271292e9c896ef4d666,TRAHIBI128F42390D0,3
40678,27f024c0287b915f3f602ade69b8b0256252b7f0,TRAMWDI128F92FF678,1
40700,0c8d5a20b5884d9b452319300a68571d23733036,TRBFEID128F42368AC,1
40707,87b6d76629bc1aa53e7b736c2b54009cbcc5355e,TRAQVTO128F14696A6,1
40721,525cee0f657a804f864ef775ef0fcf82a92a2708,TRAFMPX128F4246C49,1
40748,bddc0682fa62d571bb73a0ce7dbf847d26143a22,TRAAMES128F42AF068,1
40815,005570556477348bef8636109e8795efd74b5b4e,TRAFHRS128F14599C0,1
40837,557ee34b0aa2dcc32d650954781bb04f6b9282d9,TRAIYDL128E0791583,1
40882,06b794168fdb77d7d8f20435947df1b07c79a44f,TRAURYF128F147805D,20
40914,9c46323a6c2d46fd57285499e734f083d57c1669,TRAUOEY128F421CBD3,1
40958,fa8b17a27b80a460428c344e06c72fa62c9d7ca1,TRAWBHE12903CBC4CB,1
41003,920e0e6c859a0356153fa272d3968350b2ddabc9,TRAWBHE12903CBC4CB,2
41149,a67039d3ec36f6456e27423ac1c800837a5a2983,TRAPTOE128F4272000,3
41211,8cfc82c458f24f141e21b29b9a8eac9c4299baa5,TRBFRFR128E0781C86,1
41278,42ac5c65dcea0ef0c0ff458674baeb6af38af847,TRASXYB128F428DFF3,1
41322,08dc0ac8c1bb83a5e0635f3aa92e5b6ad85e3a70,TRABUHH12903CA9F20,3
41330,a04a93c193cd82a2e50cbf8d38157350258b5c43,TRAYLEA128F42B9487,2
41452,ee3dd4cce15150c5dbe1ebd4bcea132578e681ca,TRAWBHE12903CBC4CB,2
41546,18b5fc4d33f4d535486d64f0ce1e909f7fef9e11,TRAFTAM128F4294843,2
41564,99dbf85406c02ed5af8844eb5ec46f49ef9f65c9,TRBGCAK128F425F3CC,1
41646,05c343fe2354d69e4185c949817ba7fa52bccd91,TRAURYF128F147805D,3
41656,ed508e517d2a0b76c9ac627c21fb5f25813dd559,TRAWBHE12903CBC4CB,5
41758,a9bcd7837eb00ad72345740c5763245d78890ef7,TRAYEGN128F9361233,6
42116,d992774ddebc8b75ff1192079383075a1dcdac9c,TRAWBHE12903CBC4CB,11
42247,c6fd5acccf47d2df86c06bcc30282246268506d5,TRAAKDG128F42A0ECB,1
42341,709fff177df3f0a3230bb1fd7391ae6d3dbc61b4,TRARUTP128E0797FC7,1
42461,e0bd44310c5a970e81822e7d0230c5a1443db62c,TRASBSO128F1465A78,1
42526,199a8495199f87633035e6aa5225801c034af801,TRAWDOU128F146D770,2
42676,f300a0cad4500426457ef49f96e46365d1bdce9c,TRAZBRT128F9305CE3,2
42743,220efe49060aefa4cf73d9fe1ec70cf331870bc0,TRAKOPW12903CE434B,1
42749,342e31c68e9eb408c7b4f23313703064d8c61cd5,TRALEPN128F9311179,1
42811,76c6e515b2a632fb50da5349f84ec68d05f5cb53,TRAHFPA128F14A473A,1
42825,de2dac76bf76eaf077f321e1287137c9ed4a783d,TRBGQAB128E07877E4,5
42831,45b932835929c1f2eae5aadbcf6bb9e7e0081d0b,TRAWRKT128E0788857,1
42981,9e2f4613d3513fc3a703e1442daf9d4162d2a49e,TRBEGKI12903CBD34C,49
